jellycatsizeid,jellycatid,jellycatname,size,price,stock,height,width,datecreated
9c9324f9-55f3-4cf5-aa0d-8544a4f22ba1,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/08 19:23:50
70cb2e91-4658-4d61-8374-fa4c55b19109,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/08 19:23:50
f943ff36-d6ab-4897-99dc-23b9390ab6a8,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/08 19:23:50
62135738-2a01-4c7f-8e10-cd9fa2b0982d,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,MEDIUM,28.0,Out of stock,12.0,5.0,2024/01/08 19:23:50
63bc2daa-8542-466f-a0d9-ee54d469ecd1,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:23:50
c3baad7b-5fa4-458f-9664-3e5db3578dfd,be3ccaf6-b7a7-4a0f-87a2-55a165f63d7f,Bashful Beige Bunny,TINY,14.0,In Stock,5.0,2.0,2024/01/08 19:23:50
2dfc073e-c019-41b5-bd51-7c10a93cd970,ecfad2a9-f07e-4123-9b06-38064a991ad2,Bashful Navy Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:23:52
381b04cd-088a-403e-a789-7942ef9e13db,b8d23c2c-c7a5-4c4d-bdb5-fa485f38ac0c,Bashful Navy Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:23:54
3b5cc1d8-8637-494e-9695-672ef3fc7a20,57231b26-fe82-411f-a130-696cd3b0fc7c,Personalised Bashful Navy Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/08 19:23:56
b3a23dec-1f42-443f-8557-c5632c63ba78,366a265b-0954-45eb-893d-4ba3634ea4b8,Bashful Blush Bunny,HUGE,80.0,Out of stock,20.0,8.0,2024/01/08 19:23:59
35bf90c3-a520-4191-8092-f88206f5fecd,366a265b-0954-45eb-893d-4ba3634ea4b8,Bashful Blush Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:23:59
41492963-a0fb-450a-99e3-fe7665bf59b4,366a265b-0954-45eb-893d-4ba3634ea4b8,Bashful Blush Bunny,SMALL,18.0,More on the way,7.0,4.0,2024/01/08 19:23:59
df87b764-52ae-4af1-b2df-aca2383593e7,eb8abbc2-a62e-4253-adc8-eb9c6a43a760,My Friend Bunny Book,ONE SIZE,15.0,In Stock,9.0,9.0,2024/01/08 19:24:00
224c9e1a-3447-466d-b712-4e0cae385711,66425ab2-44d2-475a-8378-d0947545785b,Bashful Beige Bunny Blanket,ONE SIZE,45.0,In Stock,40.0,30.0,2024/01/08 19:24:03
2072ab1d-c609-4eac-b5a3-ab34e69d9d84,8b5b1a27-0908-49dd-b928-4059e1fc2e61,Bashful Blue Bunny Blanket,ONE SIZE,45.0,In Stock,40.0,30.0,2024/01/08 19:24:06
f43e3a1a-f2eb-4858-bbf1-9e49ffcb2239,56e1b058-19a6-4ed7-a370-04f7b5630168,Bashful Pink Bunny Blanket,ONE SIZE,45.0,In Stock,40.0,30.0,2024/01/08 19:24:09
a8bd7df6-a795-4e35-bd22-03a686b8fff0,accac209-7264-481f-9e54-ab1d871d8215,Harry Panda Cub,HUGE,120.0,Out of stock,20.0,10.0,2024/01/08 19:24:45
b637bd00-665c-4119-aeac-3d25ab2d45d7,accac209-7264-481f-9e54-ab1d871d8215,Harry Panda Cub,LARGE,65.0,More on the way,15.0,8.0,2024/01/08 19:24:45
56ce9f17-d1a2-44cd-9046-9c71e30bc24d,accac209-7264-481f-9e54-ab1d871d8215,Harry Panda Cub,MEDIUM,35.0,In Stock,11.0,6.0,2024/01/08 19:24:45
d52cb995-e6b4-42f2-8b5e-0234b7177947,accac209-7264-481f-9e54-ab1d871d8215,Harry Panda Cub,TINY,13.0,Out of stock,5.0,3.0,2024/01/08 19:24:45
f0816286-70dd-4353-bcb3-f09930790164,212556b7-9b1c-4a0d-99d4-7bb502e56c36,Bashful Lamb with Personalied Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:24:46
f2ef7888-5c83-492f-9f9c-93ffd9cde4c4,0e44081b-e0e5-414d-b52e-c7361b0596c7,Larry Lobster,MEDIUM,33.0,In Stock,11.0,4.0,2024/01/08 19:24:48
790bccc1-e6cf-47ef-90b5-57430dbb90ca,0e44081b-e0e5-414d-b52e-c7361b0596c7,Larry Lobster,SMALL,25.0,Returning to stock 2-3 months,8.0,3.0,2024/01/08 19:24:48
85281841-73c7-48b8-aee4-fbabfdce1caf,a1ae2fd3-a193-49d2-b374-75f61514926d,Bashful Truffle Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:24:50
fb097531-c6a4-4e8c-9962-590cf287af56,a1ae2fd3-a193-49d2-b374-75f61514926d,Bashful Truffle Bunny,SMALL,18.0,Out of stock,7.0,4.0,2024/01/08 19:24:50
a8665002-8a0b-47f2-9353-682df7630221,bb94d962-4135-4e9c-a477-a25b3ebd8185,Colin Chameleon,ONE SIZE,29.0,In Stock,11.0,4.0,2024/01/08 19:24:52
2a30066e-228d-48e7-957b-be9e7d8dc160,0cdaedf3-e6fa-4f57-91c7-d7f3bf5e2abf,Bashful Truffle Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:24:54
00d23ee1-d44b-4e52-9a26-2174fa7c89de,6f12413d-787a-470f-9b9b-84d8abf322b1,Bashful Truffle Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:24:56
575c4a4f-dd50-4dec-a216-86c0e02653e4,2f5fc8c1-0f06-4189-a8d3-4bf54da76fa3,Bashful Truffle Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:24:59
8ddbff57-092e-4258-9722-98b777ffc0d8,85c2c35e-08dd-43e9-b8da-57a47b9fd090,Bashful Fox Cub,HUGE,80.0,In Stock,20.0,8.0,2024/01/08 19:25:01
6f9c9ae3-652c-4870-80f0-1dfe7b26fcbb,85c2c35e-08dd-43e9-b8da-57a47b9fd090,Bashful Fox Cub,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:25:01
f5abb7d7-d82b-4188-bc3d-f5586929eddf,85c2c35e-08dd-43e9-b8da-57a47b9fd090,Bashful Fox Cub,SMALL,16.5,Out of stock,7.0,4.0,2024/01/08 19:25:01
34fea05b-e568-42c7-a664-d8c5df9d0904,51fc5949-c7aa-4284-96b9-e4bf7b518a47,Bashful Toffee Puppy,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/08 19:25:03
b696ccee-808e-4afd-9261-f76f34100c13,51fc5949-c7aa-4284-96b9-e4bf7b518a47,Bashful Toffee Puppy,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/08 19:25:03
b6757406-ead2-4ad6-941b-9ab634ed1da4,51fc5949-c7aa-4284-96b9-e4bf7b518a47,Bashful Toffee Puppy,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:25:03
64754a05-3874-4a54-8863-59416c99cec8,51fc5949-c7aa-4284-96b9-e4bf7b518a47,Bashful Toffee Puppy,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/08 19:25:03
9caa66c3-6ac4-4645-9e36-d401cb9d219a,a48674fd-e778-4ad7-aaf5-46994ea4600e,If I Were A Bunny Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/08 19:25:04
9ceb6928-41ab-421c-a159-d3dddbd9eed0,157a018b-6503-4c0a-a93e-4d8a3f0f0798,The Very Brave Lion Book,ONE SIZE,15.0,In Stock,9.0,9.0,2024/01/08 19:25:06
d1b2df92-0f70-4f12-a4c3-9125ee3062a6,0120a5d1-9abb-48aa-93ce-276e9b743fe3,If I Were A Bunny Book and Bashful Bunny,SMALL,31.5,In Stock,,,2024/01/08 19:25:08
44d61a1c-2f7a-4e88-a25a-a5606b95360e,7095632c-3bb1-462a-822a-2aa0db6336da,The Very Brave Lion Book and Fuddlewuddle Lion,MEDIUM,45.0,In Stock,,,2024/01/08 19:25:10
997a7c26-3d7a-465d-82d0-219edb2a2279,e9031217-80db-48b1-8032-7aa01dc9db82,Bashful Twinkle Bunny,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:25:12
e1bfe28b-9170-4202-9d91-c6e694306b2d,e9031217-80db-48b1-8032-7aa01dc9db82,Bashful Twinkle Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:25:12
4680d986-3aa7-47f8-80cd-6cb94f0d59a7,6f59c862-b0f8-4356-a1ae-f65027872fea,Blossom Tulip Bunny,HUGE,80.0,Out of stock,20.0,8.0,2024/01/08 19:25:14
4855629c-95b2-42e1-b39c-86c983978eda,6f59c862-b0f8-4356-a1ae-f65027872fea,Blossom Tulip Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/08 19:25:14
f2814fe9-0a46-4cb4-a499-d8a3a5f29c87,6f59c862-b0f8-4356-a1ae-f65027872fea,Blossom Tulip Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:25:14
dd2374b9-f74e-4ea7-ac07-b5bfe8095c0a,6f59c862-b0f8-4356-a1ae-f65027872fea,Blossom Tulip Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:25:14
63959f51-f28b-4b57-bdf7-2f55f3043734,6f59c862-b0f8-4356-a1ae-f65027872fea,Blossom Tulip Bunny,TINY,10.0,Out of stock,5.0,,2024/01/08 19:25:14
c2ae9a83-c210-4102-8189-f539117b891d,f61619dc-f898-4392-b6a5-b7458ef4f082,Blossom Tulip Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:16
d13fd7e0-d451-4663-a1c0-10fa52dbc1e0,cd8ff093-9812-46bb-9bfb-57fd8069d7cd,Blossom Tulip Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:18
0540a426-2fb2-4260-9fcb-2596f3af051b,6bd41b2b-8578-4fcd-87db-02db39441613,Blossom Tulip Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:21
71acb831-7cbc-456c-9ec8-8308a3aaa889,dfc3a7df-a1ed-4073-ae27-f2dcb2c64eff,Personalised Bashful Silver Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/08 19:25:23
145fabac-8ff6-4e9b-b472-ab83bb62a8ae,84638c2b-0700-40ea-89dd-70ea49e743a1,If I Were An Elephant Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/08 19:25:25
efcbe97d-3607-4eb5-ab46-57ab979b1f19,c5f8eb90-aae0-4257-987a-cf52d5389e3a,The Magic Bunny Book,ONE SIZE,15.0,In Stock,7.0,7.0,2024/01/08 19:25:26
956e3060-f63f-4f39-9e3f-1c960e78494d,c655c4b6-2725-4c7b-a14b-38d5c47c9b70,When I am Big Book,ONE SIZE,15.0,In Stock,8.0,8.0,2024/01/08 19:25:28
2d9c5dff-5d18-4c29-b9de-15625a77d6ed,657007ce-e2d7-468b-a8ef-631d156d36ef,Bumbly Bear,HUGE,99.0,Out of stock,23.0,9.0,2024/01/08 19:25:30
67100358-71fc-46b8-ad53-d19c70832fcf,657007ce-e2d7-468b-a8ef-631d156d36ef,Bumbly Bear,LARGE,60.0,In Stock,20.0,7.0,2024/01/08 19:25:30
1ea85e05-0660-48af-acd9-462ab07d8328,657007ce-e2d7-468b-a8ef-631d156d36ef,Bumbly Bear,MEDIUM,43.0,In Stock,15.0,6.0,2024/01/08 19:25:30
a37b166d-0d52-4879-b54d-8cca059f02b4,657007ce-e2d7-468b-a8ef-631d156d36ef,Bumbly Bear,SMALL,28.0,More on the way,11.0,4.0,2024/01/08 19:25:30
b0ba8b09-0609-4f9b-beb1-88b3120edd2d,6a4c1327-6d1b-4312-a9e3-5dc92a580527,The Magic Bunny Book and Bashful Cottontail Bunny,MEDIUM,43.0,In Stock,,,2024/01/08 19:25:32
0c4984bb-9a05-46d7-b34e-7471ebe7ae5d,3813a8ff-5d6a-4a54-a12b-fea704c136a8,Bashful Unicorn,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:25:34
470ea538-2822-4d4c-bbcc-d3d80d6bbc50,3813a8ff-5d6a-4a54-a12b-fea704c136a8,Bashful Unicorn,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:25:34
e974025d-5f34-4e7f-92f0-8b18f33f56b2,ff1ef44e-27a7-4c69-b014-696842a9c1fb,Fuddlewuddle Monkey,MEDIUM,30.0,In Stock,9.0,5.0,2024/01/08 19:25:35
c85e890b-c596-4c00-aee0-bee6194e3125,24a7a481-bd3d-466d-aa9b-7c6d189871a7,Bashful Beige Bunny Grabber,ONE SIZE,15.0,In Stock,7.0,3.0,2024/01/08 19:25:37
ab3c7c35-f695-4dfb-875e-75098589eb98,15c6401a-7a81-4f9f-9e2a-748df6bd4c71,If I Were A Rabbit Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/08 19:25:39
130e2789-68fb-4ea6-922b-618dbb434a43,f009bd96-8684-4d07-a3c8-f6b952b9a80c,If I Were A Rabbit Book and Bashful Tulip Bunny,SMALL,31.5,In Stock,,,2024/01/08 19:25:41
b974d886-e239-414b-a353-926dab1e5cd5,c545509d-e931-4871-a9bf-85b5dfc5d697,Fuddlewuddle Lion,HUGE,69.0,Out of stock,17.0,9.0,2024/01/08 19:25:43
b9c91ba4-4abd-48f0-a6d9-d0767b781077,c545509d-e931-4871-a9bf-85b5dfc5d697,Fuddlewuddle Lion,LARGE,50.0,More on the way,12.0,6.0,2024/01/08 19:25:43
14cc9d5b-9c2d-44f8-9ddf-3dd73b9345ac,c545509d-e931-4871-a9bf-85b5dfc5d697,Fuddlewuddle Lion,MEDIUM,30.0,In Stock,9.0,5.0,2024/01/08 19:25:43
538615f9-a016-4c5e-8b32-2be742b140e1,f71db77b-2743-4e72-8379-b1a81dedf23a,Bartholomew Bear,REALLY BIG,140.0,In Stock,22.0,13.0,2024/01/08 19:25:46
27a67194-c9a6-4c70-b0db-0d7f3831a902,f71db77b-2743-4e72-8379-b1a81dedf23a,Bartholomew Bear,HUGE,55.0,In Stock,19.0,7.0,2024/01/08 19:25:46
f2ca0564-cdfb-44b3-baa9-a3f2c5b7daa7,f71db77b-2743-4e72-8379-b1a81dedf23a,Bartholomew Bear,LARGE,40.0,In Stock,14.0,7.0,2024/01/08 19:25:46
1e9d054c-62e9-4e08-80ff-259ccfda1e8a,f71db77b-2743-4e72-8379-b1a81dedf23a,Bartholomew Bear,MEDIUM,28.0,More on the way,11.0,5.0,2024/01/08 19:25:46
0788ae4a-8ece-4d02-90dc-d1474d3b3d55,f71db77b-2743-4e72-8379-b1a81dedf23a,Bartholomew Bear,TINY,18.5,In Stock,6.0,3.0,2024/01/08 19:25:46
260ffe64-66b2-4b5b-86fc-67313f766d56,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/08 19:25:48
741bc3f0-af9e-4197-b22e-ffc3d92ad783,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,REALLY BIG,125.0,In Stock,26.0,11.0,2024/01/08 19:25:48
ca629095-fd6a-4f4a-a7d8-b33c4283500f,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/08 19:25:48
47e75fb2-5f4b-43cc-9de9-79b37e6244c6,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,LARGE,37.5,Out of stock,14.0,6.0,2024/01/08 19:25:48
2b976c2e-1b55-41eb-a350-05b7ffa31b3e,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:25:48
a1b61529-9b9b-4b95-8c05-28494b0d744b,48fe6bb1-9a11-42b5-9845-79efe80133d0,Bashful Silver Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:25:48
31259540-7018-4c7e-9641-b2c2814ebb92,4a4c639c-1c66-4173-8d70-3f7d6703319d,Bashful Silver Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:51
2d6fb30d-8305-418b-a266-90b55f3ea575,b5c5b484-b9c1-4a3a-855e-307e0adc1843,Bashful Silver Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:53
1794eaa9-41f8-4fb8-b514-67f0e91b5370,65e75f95-ddae-4170-aa5f-a5cdd33a52d9,Bashful Silver Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:25:55
656d6118-5d2f-44ce-826a-132f1e0453c8,37d7a360-7191-4b07-b606-2624f062a527,Personalised Bashful Silver Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/08 19:25:57
ff86a61a-9895-43cc-b42f-bf94c9cad453,6e6c9b26-aa99-4037-bba2-821f80606bb6,Bashful Cottontail Bunny,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/08 19:25:59
38b40c1a-a01f-4b7d-b977-43559c95d6db,6e6c9b26-aa99-4037-bba2-821f80606bb6,Bashful Cottontail Bunny,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/08 19:25:59
f1136d3a-4d60-4b25-80d2-3a485b4ee679,6e6c9b26-aa99-4037-bba2-821f80606bb6,Bashful Cottontail Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:25:59
6f4c1d22-b591-44d0-916f-979f2e3fb825,6e6c9b26-aa99-4037-bba2-821f80606bb6,Bashful Cottontail Bunny,SMALL,17.5,Out of stock,7.0,4.0,2024/01/08 19:25:59
df9c8bd3-3a43-485d-929e-ca792b3c100c,735c454b-c41e-4a6b-9235-8885a583e6c2,Blossom Cream Bunny,LARGE,43.0,Out of stock,14.0,6.0,2024/01/08 19:26:01
4f90463c-f570-433e-a935-6a2950762c09,735c454b-c41e-4a6b-9235-8885a583e6c2,Blossom Cream Bunny,MEDIUM,28.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:26:01
7b5fae34-acde-4cd7-b695-16f5a2d36ce6,735c454b-c41e-4a6b-9235-8885a583e6c2,Blossom Cream Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:26:01
28120a4c-4b6b-4e5f-a425-4eb4d195ec7c,e9045a19-c952-40d3-a3ff-e06d28005ef7,Bashful Cottontail Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:03
692a7931-e450-41b2-b5ec-7e6acb3cdb01,79caa2a3-d997-4f55-9697-7a0c428f624b,Bashful Cottontail Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:05
61dddae9-59cc-44b7-a66f-261e1be43de9,0148f785-bdf9-4007-b023-1c4b0c2f097b,Bashful Cottontail Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:07
ab2538b0-2c1c-4dc9-b816-ede0917b0fa5,9ef68427-9ca0-4240-8e96-f7609e5e1a54,Personalised Bashful Cottontail Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/08 19:26:09
d393f5c0-8499-4968-8f49-502ccb2139f6,9d7902dc-6c17-41db-b395-237341613baf,Bashful Monkey Soother,ONE SIZE,25.0,In Stock,13.0,13.0,2024/01/08 19:26:11
c36d9817-74ef-45db-afc0-b5870af5a9fb,b18decf3-d93c-4779-b302-3b2b3e2d8221,Bashful Black & Cream Puppy,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/08 19:26:13
480860a8-082f-4a2b-a37b-3f0dbad271bf,b18decf3-d93c-4779-b302-3b2b3e2d8221,Bashful Black & Cream Puppy,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:26:13
f8a5ede8-f81b-413b-ac42-f6ed9ecb50ad,b18decf3-d93c-4779-b302-3b2b3e2d8221,Bashful Black & Cream Puppy,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:26:13
1507c050-5b19-4b23-a58a-8c4e88f7aa54,320b7583-50bc-4edd-95f7-db81dac5bedf,Bashful Blue Bunny,HUGE,67.5,Out of stock,20.0,8.0,2024/01/08 19:26:16
ec94eb88-b374-41e1-a3da-801d14e1392b,320b7583-50bc-4edd-95f7-db81dac5bedf,Bashful Blue Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:26:16
4f553e14-f098-48cf-bb4f-ad747eabd646,320b7583-50bc-4edd-95f7-db81dac5bedf,Bashful Blue Bunny,TINY,10.0,Out of stock,5.0,2.0,2024/01/08 19:26:16
27d1f275-5d58-4c1d-a7c1-5cd42695078f,094d7f4d-a9d0-46c2-8474-043b58e940a9,Bashful Pink Bunny,HUGE,67.5,Out of stock,20.0,8.0,2024/01/08 19:26:18
7b1f6b4e-73e5-481f-9a1a-f5ac43c6e741,094d7f4d-a9d0-46c2-8474-043b58e940a9,Bashful Pink Bunny,LARGE,43.0,Out of stock,14.0,6.0,2024/01/08 19:26:18
09f40f4b-3c4a-410b-828d-2610b29a4540,094d7f4d-a9d0-46c2-8474-043b58e940a9,Bashful Pink Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/08 19:26:18
229c6382-1b1e-484d-ba56-2882a4caa02e,094d7f4d-a9d0-46c2-8474-043b58e940a9,Bashful Pink Bunny,TINY,10.0,Out of stock,5.0,2.0,2024/01/08 19:26:18
b658dee0-2d7b-48e5-a8e9-b85edc479cc4,56b30b60-5990-496b-9507-b236daecbe9f,Fuddlewuddle Puppy,MEDIUM,30.0,In Stock,9.0,5.0,2024/01/08 19:26:20
a8fd0b7d-8194-4011-9ffb-eb88efaaa77c,99bdbac5-80f1-4fdc-8888-11cadd9f4dfd,Bashful Black & Cream Puppy with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:22
ed446918-337f-4436-b10c-a203f9b008c5,7602c42f-47fb-4fbd-b52a-99db0c44dc21,Bashful Blue Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:24
ecb6dc56-4d6c-4937-9706-622844e1f1b7,ad310fd0-ba2c-44fa-9249-fd1c33ab5b0d,Bashful Pink Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:26
962e0f6c-b35c-46f1-ba8e-784607cefa73,e001928b-d931-497d-843a-fdbf5f0f1483,Bashful Black & Cream Puppy with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:28
8e269e39-6380-4008-9b3e-af121cefaf95,2a15da78-c59d-45f3-8b54-5b182fbe7d8b,Bashful Blue Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:30
d14c1277-6153-45fb-9d7f-4ee9283267f7,eb40e0e9-6d25-4574-91bd-469d9b6227fb,Bashful Pink Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:33
fedbf956-695f-4b22-8d79-35bf3d1c29be,fe92bb63-9dac-4f58-aa58-e40d33894c52,Bashful Black & Cream Puppy with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:35
244981c6-402e-4d4b-a40e-10033d8af980,66e22ffb-8506-4415-a039-18fe3f99e0bf,Bashful Blue Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:37
4b3b1686-0418-4550-bdbb-dd14fbd14ce0,d6e6053c-2cae-463c-a743-4d8eb53a2368,Bashful Pink Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/08 19:26:38
b0e40e7d-3e46-42e4-b8bf-cd415f72a986,197ec4fc-9cd7-41a6-8cf5-5a69494c2d07,Personalised Bashful Blue Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/08 19:26:40
4cf8d4ff-cd9a-4175-a957-9d404edd7cad,b2223f1b-43f9-40f2-bef1-58453f851784,Bashful Pink Bunny Rattle,SMALL,15.0,In Stock,7.0,4.0,2024/01/08 19:26:42
0e1fb27b-87e7-431f-a1fd-f911ab471a0e,c318931c-8708-48bf-b49a-213561e1f637,Bashful Pink Bunny Soother,ONE SIZE,25.0,In Stock,13.0,13.0,2024/01/08 19:26:44
d6e35062-203f-466a-95b6-aaabd9c44571,6ab4c595-d10d-4e94-bb3c-8bf835e4a94d,Personalised Bashful Cream Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/08 19:26:46
8542363c-cf22-4fd0-9d02-9c5308b54dc7,0c4e383a-12cb-4e0f-9455-a3a73579e66d,Edward Bear,MEDIUM,30.0,In Stock,13.0,6.0,2024/01/08 19:26:48
f10bcfad-15c7-415a-8abb-d73973e1e3c3,0c4e383a-12cb-4e0f-9455-a3a73579e66d,Edward Bear,SMALL,23.0,Out of stock,10.0,5.0,2024/01/08 19:26:48
e0faf67f-79ec-4344-9935-2b4523fc1bdb,c3376dee-bad5-4b13-9cf0-4da486250d05,Personalised Bashful Beige Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/08 19:26:50
9b1c06d1-001e-493e-85a2-8753268f4af1,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,VERY BIG,275.0,Returning to stock 2-3 months,43.0,18.0,2024/01/08 19:26:53
94f07775-b4d2-4cfb-9937-84362dc10909,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,REALLY BIG,125.0,In Stock,26.0,11.0,2024/01/08 19:26:53
f4105667-570e-4792-ba3d-c1bf5f07382b,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/08 19:26:53
ff4edcbb-d09d-40c3-bfe0-5d6aa0c89f88,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/08 19:26:53
bd4a5e16-2ce7-4da2-9e4e-cf52dfaa754c,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/08 19:26:53
688ba145-4283-4fc2-9aba-92cb343aa622,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/08 19:26:53
8b67bc6e-1e3b-4479-8271-1b9fb8602b45,b0868a83-da59-4d00-b150-6f144bf8a67f,Bashful Cream Bunny,TINY,14.0,Out of stock,5.0,2.0,2024/01/08 19:26:53
0157ab7b-3db9-4a5c-9a9e-06b3a8439a9e,3905f945-20f1-48e2-bfc2-d1cd39e76c17,Personalised Rose Dragon Huge,HUGE,126.0,In Stock,7.0,26.0,2024/01/08 19:26:54
c540e3d1-a8fc-44f2-94f3-b53c3e955299,6b5e126c-d308-4dac-8f96-d1336a510df6,Personalised Bashful Pink Bunny Soother,ONE SIZE,31.0,In Stock,13.0,13.0,2024/01/08 19:26:57
