jellycatsizeid,jellycatid,jellycatname,size,price,stock,height,width,datecreated
1a030d88-a647-4494-ab57-c3a10884668a,365410f9-a9d0-41ef-bf3f-d494502a6abc,Bashful Dragon,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:21:18
05a4d619-5e79-4bce-b511-4f4bf2c8c734,365410f9-a9d0-41ef-bf3f-d494502a6abc,Bashful Dragon,REALLY BIG,125.0,More on the way,26.0,12.0,2024/01/09 16:21:18
d13782f4-ddf6-46fa-9fec-447739f03a67,365410f9-a9d0-41ef-bf3f-d494502a6abc,Bashful Dragon,HUGE,69.5,Out of stock,20.0,8.0,2024/01/09 16:21:18
2b4fb67d-e13c-45da-908b-839150093b4a,365410f9-a9d0-41ef-bf3f-d494502a6abc,Bashful Dragon,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/09 16:21:18
b6973c9d-64ed-4a7e-ad3e-8b0c6cbad53b,365410f9-a9d0-41ef-bf3f-d494502a6abc,Bashful Dragon,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:21:18
88a24737-26fc-4bbc-af94-dee56ef57f9f,1320124f-4ae8-415b-b29f-01d9b9aab6f8,Bashful Dino,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:21:20
5896e0e3-bc01-4d4a-ba0d-d48b8e94be14,1320124f-4ae8-415b-b29f-01d9b9aab6f8,Bashful Dino,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/09 16:21:20
3670f2b5-0e6a-467c-919d-140a67ae7875,1320124f-4ae8-415b-b29f-01d9b9aab6f8,Bashful Dino,HUGE,80.0,In Stock,20.0,8.0,2024/01/09 16:21:20
173a5b55-620f-40a5-b9d1-077d226ec7e0,1320124f-4ae8-415b-b29f-01d9b9aab6f8,Bashful Dino,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:21:20
f7b59ff8-3052-43f9-8fad-95d6c38259b1,1320124f-4ae8-415b-b29f-01d9b9aab6f8,Bashful Dino,SMALL,18.0,More on the way,7.0,4.0,2024/01/09 16:21:20
642afdb1-50ce-49ff-84ce-698c505f79af,956e6348-210a-4e9b-844c-a71ad3fda82d,Bashful Turtle,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/09 16:21:22
267764f3-76c6-4a9d-b9c3-9d27e88e8e67,956e6348-210a-4e9b-844c-a71ad3fda82d,Bashful Turtle,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:21:22
7c2f6c06-60b7-4fa7-8839-11aa415e2919,510f62a4-98a0-44b7-8c53-dea3d8a6d248,Elly Ballerina Book,ONE SIZE,15.0,In Stock,12.0,,2024/01/09 16:21:24
457d65cf-49b6-4101-872b-e1c30c37c1f6,2e0c5536-73ad-4219-9c3d-5c5ef2b03a3b,Livi Leopard,LARGE,80.0,In Stock,5.0,18.0,2024/01/09 16:21:26
12a7475e-402e-4f4e-a224-373ea90c3c58,2e0c5536-73ad-4219-9c3d-5c5ef2b03a3b,Livi Leopard,LITTLE,35.0,Out of stock,3.0,11.0,2024/01/09 16:21:26
426e7141-8f2a-415a-a6e5-e69a2ef370cd,d00b6a1f-3ca1-46fd-8814-944d9b0bd006,Bashful Navy Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:21:28
b6ce44d5-f2b3-4915-9509-f870d152d742,d00b6a1f-3ca1-46fd-8814-944d9b0bd006,Bashful Navy Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:21:28
8a0ebe23-0242-48d2-b0e7-24969d17f7cd,64fbf953-44dd-4cad-90d6-c96ed306cee3,Bashful Navy Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:30
b28bd0fb-05a0-42e6-8885-9aa7c621ede2,fe266088-0128-4512-8eeb-680703cd7e2c,Bashful Navy Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:32
667d56ec-6695-49fe-a744-4d57f1767b6a,2224d9d0-7d5a-4f1c-a369-02f4d60699b4,Personalised Bashful Navy Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/09 16:21:35
034e3ccf-95db-4f0e-85a0-fa4dbe7633bf,519def96-8af9-4df7-8106-e97b3321b8f1,Bashful Blush Bunny,HUGE,80.0,Out of stock,20.0,8.0,2024/01/09 16:21:37
c1e3be0f-c424-46d8-afa7-d6b82b434bf4,519def96-8af9-4df7-8106-e97b3321b8f1,Bashful Blush Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:21:37
af0dd1af-b9a2-4fea-8c2f-f51b237b6b23,519def96-8af9-4df7-8106-e97b3321b8f1,Bashful Blush Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:21:37
b0af3992-c0df-46f4-9570-1d8a34f74b13,2e68d9c1-10be-4e2f-a41d-9157fb915d80,Bashful Giraffe,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:21:39
997f174e-a88a-4f8b-a90c-60fb44defc70,2e68d9c1-10be-4e2f-a41d-9157fb915d80,Bashful Giraffe,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/09 16:21:39
99882908-ef56-4938-bb02-1e90d72acff6,9f8673a8-3e5b-495d-813e-eaf0eacc262c,My Friend Bunny Book,ONE SIZE,15.0,In Stock,9.0,9.0,2024/01/09 16:21:41
25bbb0e3-f2ab-411e-be87-935b4335d637,e356f8e6-2bda-4bd1-881b-324de2cfb230,Bashful Blue Bunny Blanket,ONE SIZE,45.0,In Stock,40.0,30.0,2024/01/09 16:21:43
1dbd7445-92fd-4a66-a499-f66da5ab100f,0a7cf1c0-9c19-4b5f-a7d1-94817c9bb4ef,Bashful Pink Bunny Blanket,ONE SIZE,45.0,In Stock,40.0,30.0,2024/01/09 16:21:45
483d5534-3ea2-4c2f-a36f-b211cab8b54b,3512cd05-18fa-4511-ab8d-6dcc7c7845ba,Harry Panda Cub,HUGE,120.0,Out of stock,20.0,10.0,2024/01/09 16:21:47
6d1eca6f-b896-4bbe-b48c-4860ecff6d24,3512cd05-18fa-4511-ab8d-6dcc7c7845ba,Harry Panda Cub,LARGE,65.0,More on the way,15.0,8.0,2024/01/09 16:21:47
95bf7138-e0c1-42d5-9b5e-11750a208797,3512cd05-18fa-4511-ab8d-6dcc7c7845ba,Harry Panda Cub,MEDIUM,35.0,In Stock,11.0,6.0,2024/01/09 16:21:47
06b6f21e-b698-49a7-afea-5edfb802aac2,3512cd05-18fa-4511-ab8d-6dcc7c7845ba,Harry Panda Cub,TINY,13.0,Out of stock,5.0,3.0,2024/01/09 16:21:47
3a1a3db4-d8af-4eb6-85ea-d929635d9a74,8680e4da-e671-408c-9c30-6e1a633bad4e,Bashful Giraffe with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:49
fc5ebc13-96d9-4ea8-b4bb-12468db69a01,90cf7842-1bb6-4557-ab1f-ae21b3eafc97,Bashful Giraffe with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:50
a4ee1ebd-2114-4d0a-96e9-51eea3f4f05c,c5904a70-6fb3-40c7-8781-df0ffdecc9e1,Bashful Giraffe with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:52
e9334850-5373-4cc8-b96c-08cc1f1c49e1,6f313abb-9772-4d97-8047-4c0e41ac4853,Bashful Lamb with Personalied Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:21:55
c407eefe-9d31-48ef-828a-8530c9e6cd5f,bb70bb49-ba93-4122-a03e-ffe8dc4f7bd4,Larry Lobster,MEDIUM,33.0,In Stock,11.0,4.0,2024/01/09 16:21:57
e60a24f5-cd0a-4595-8f47-8953ec8c5414,bb70bb49-ba93-4122-a03e-ffe8dc4f7bd4,Larry Lobster,SMALL,25.0,Returning to stock 2-3 months,8.0,3.0,2024/01/09 16:21:57
410d8503-73fe-4a4a-8d73-69a1fe2073ca,b51f816b-1790-4662-b9e0-4c4e5da8302c,Bashful Truffle Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:21:59
9aeab1dc-5fdf-4b97-84cd-66433ee04720,b51f816b-1790-4662-b9e0-4c4e5da8302c,Bashful Truffle Bunny,SMALL,18.0,Out of stock,7.0,4.0,2024/01/09 16:21:59
e1daad15-9ff0-4ac2-bed7-e48bbdae19c0,e1bc04ee-22c0-40c3-b24b-bbe99df032f5,Colin Chameleon,ONE SIZE,29.0,In Stock,11.0,4.0,2024/01/09 16:22:00
76b26921-64aa-4436-bc0b-ab478bf90cae,8798c891-4ee5-414d-b802-d04046525b05,Bashful Truffle Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:02
26fb8457-2bb8-42c1-9fca-906f61ebf134,1f605a46-9e26-4607-acef-7a38dd97a8e9,Bashful Truffle Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:04
9b003395-7efd-479b-b565-e915d0ce8d24,b9d89e2e-5073-4b24-9be5-ce213107162b,Bashful Truffle Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:06
356057fb-3796-42ee-9c3a-c58bb440e438,fe668845-4fa4-472e-be2f-77c22b6da537,Bashful Fox Cub,HUGE,80.0,In Stock,20.0,8.0,2024/01/09 16:22:08
44a859d4-d5ae-414b-8150-181d15123072,fe668845-4fa4-472e-be2f-77c22b6da537,Bashful Fox Cub,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/09 16:22:08
17432874-b3b3-468b-93eb-346aa0c75f87,fe668845-4fa4-472e-be2f-77c22b6da537,Bashful Fox Cub,SMALL,16.5,Out of stock,7.0,4.0,2024/01/09 16:22:08
3c26e309-652a-48f1-b8b9-053442c13e8f,33d90ad1-86d3-4751-933a-4546f514a82a,Caboodle Puppy,ONE SIZE,20.0,More on the way,4.0,4.0,2024/01/09 16:22:10
113d1a71-25e4-445b-ae0e-00d6485bfd7f,ff4756ce-62de-41db-a55b-946eb46a264a,Bashful Toffee Puppy,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:22:13
a9a390d0-6876-495a-ad2a-56dab770a242,ff4756ce-62de-41db-a55b-946eb46a264a,Bashful Toffee Puppy,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/09 16:22:13
eed72bcb-974a-450b-98e4-9b3a66e761b8,ff4756ce-62de-41db-a55b-946eb46a264a,Bashful Toffee Puppy,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/09 16:22:13
999a1b5e-d755-41d5-b30a-d43dfe41ae3b,ff4756ce-62de-41db-a55b-946eb46a264a,Bashful Toffee Puppy,SMALL,18.0,Returning to stock 2-3 months,7.0,4.0,2024/01/09 16:22:13
d6c868be-b549-4642-9ec3-991cea2493c9,ff26a00a-6740-43ba-b053-9569a5dab1a5,If I Were A Bunny Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/09 16:22:14
2d8aefdc-66e0-4b46-983a-90654a46ce08,0df58b58-bf0f-4573-b279-c2ce71335800,The Very Brave Lion Book,ONE SIZE,15.0,In Stock,9.0,9.0,2024/01/09 16:22:16
b054535c-685d-4663-8ad9-94d9534f941e,799a1291-22c7-4d73-934f-8355091bdfed,If I Were A Bunny Book and Bashful Bunny,SMALL,31.5,In Stock,,,2024/01/09 16:22:17
7b2924d5-a311-438c-9eb1-41844988d1a1,8bf9a4d4-d161-4d6a-9511-ee56158b4f39,The Very Brave Lion Book and Fuddlewuddle Lion,MEDIUM,45.0,In Stock,,,2024/01/09 16:22:19
f203741c-aff4-435b-ad66-38c043d3239b,71bd6e64-30e8-40d9-9a5e-768cc53dadcc,Bashful Twinkle Bunny,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/09 16:22:21
0ec317f9-d1fd-43aa-9cc5-7cca8c83f882,71bd6e64-30e8-40d9-9a5e-768cc53dadcc,Bashful Twinkle Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:22:21
2e603bc4-84f0-4148-8244-6e6d1ec27c80,6d8b2f28-9d57-4435-9fc2-5739c20d561c,Blossom Tulip Bunny,HUGE,80.0,Out of stock,20.0,8.0,2024/01/09 16:22:24
9f7a69db-c681-4700-a576-3cffd50cd51c,6d8b2f28-9d57-4435-9fc2-5739c20d561c,Blossom Tulip Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/09 16:22:24
f990e6ca-5cf3-43c6-90ec-204f43ea417b,6d8b2f28-9d57-4435-9fc2-5739c20d561c,Blossom Tulip Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:22:24
d5b3d7df-3200-4fd4-ad77-09aaad888456,6d8b2f28-9d57-4435-9fc2-5739c20d561c,Blossom Tulip Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:22:24
dec028a5-44f0-4f0a-ae68-b8bc38e4d928,6d8b2f28-9d57-4435-9fc2-5739c20d561c,Blossom Tulip Bunny,TINY,10.0,Out of stock,5.0,,2024/01/09 16:22:24
ddaf2c05-3fd4-423d-a5ec-e18659baa82e,7ea4148a-1aa6-4f4d-9061-598937bcfd3a,Blossom Tulip Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:25
e59df349-2612-40f7-bd05-0d0ed9d1d274,0dbd0f2e-ae37-4fdd-aebb-ee3a42c5b0d3,Blossom Tulip Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:27
48b88af1-9417-47a2-bf7d-0d1c1818019a,c23115cb-a796-4678-861b-580c080d07c8,Blossom Tulip Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:30
eaa2a2f1-fe8e-4795-8c87-e5b54d562b48,4b0012a5-0cd7-4335-b9c8-c2045809fab2,Personalised Bashful Silver Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/09 16:22:32
4c47c89c-efa0-4f33-ad38-ef6a12a2fab2,deead57f-ad44-40d1-8a7a-c8273b6cc3ad,If I Were An Elephant Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/09 16:22:33
0940cac2-0790-4913-b142-3fb689aca2ff,7dba06d7-0022-4264-9e0c-8593f0408a33,The Magic Bunny Book,ONE SIZE,15.0,In Stock,7.0,7.0,2024/01/09 16:22:35
c8d6e655-6f0e-4d76-83e7-b4f9f8c94d31,b0403a61-3698-4470-b031-a17814d173b2,When I am Big Book,ONE SIZE,15.0,In Stock,8.0,8.0,2024/01/09 16:22:36
19a0f924-2e18-4582-81f7-398046e1c0e0,92c8566c-5740-437d-9346-59a62123ebfe,Bumbly Bear,HUGE,99.0,Out of stock,23.0,9.0,2024/01/09 16:22:38
f877a77b-1347-4605-b770-6ea155d5d4c1,92c8566c-5740-437d-9346-59a62123ebfe,Bumbly Bear,LARGE,60.0,In Stock,20.0,7.0,2024/01/09 16:22:38
aa5bd8c2-883b-4d8a-ac84-9ce6e69af995,92c8566c-5740-437d-9346-59a62123ebfe,Bumbly Bear,MEDIUM,43.0,In Stock,15.0,6.0,2024/01/09 16:22:38
1c571fd3-1fd4-4618-8955-b40d17bfa865,92c8566c-5740-437d-9346-59a62123ebfe,Bumbly Bear,SMALL,28.0,More on the way,11.0,4.0,2024/01/09 16:22:38
a5fc05f9-0a60-4e98-9056-bd81853650f6,177cfa0c-8583-4f92-813c-9d6ecc725169,The Magic Bunny Book and Bashful Cottontail Bunny,MEDIUM,43.0,In Stock,,,2024/01/09 16:22:40
6af1fd31-f94d-41ba-a042-1d5477250bfd,e133ce1c-0c7c-4695-a0e5-bc92289e0672,Bashful Unicorn,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:22:42
56cd4129-dbbe-4ec1-9977-3b274ce315d0,e133ce1c-0c7c-4695-a0e5-bc92289e0672,Bashful Unicorn,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:22:42
98c565ca-eeff-4069-b78c-b2cd0737e43e,c1f8a307-3db2-4659-a886-d2dfb6500fd3,Fuddlewuddle Monkey,MEDIUM,30.0,In Stock,9.0,5.0,2024/01/09 16:22:44
79022436-60b2-496c-a897-e085dd8e0621,f7fb6533-3b2f-4c4a-9641-ab476169d867,Bashful Beige Bunny Grabber,ONE SIZE,15.0,In Stock,7.0,3.0,2024/01/09 16:22:45
55329014-d54f-4c9a-af66-e5392ff709f1,9f0d570d-6b77-47c0-a328-03920005f1eb,If I Were A Rabbit Book,ONE SIZE,13.5,In Stock,6.0,6.0,2024/01/09 16:22:47
3bb2fef4-8609-4bb9-9829-bc6edf5ab063,d275ba6e-d6c7-4f5c-af06-965ab306aacb,If I Were A Rabbit Book and Bashful Tulip Bunny,SMALL,31.5,In Stock,,,2024/01/09 16:22:48
8042e7b3-1fbb-466e-82d2-bd958bd39486,a6257e27-5690-4f8d-a58a-24b0e8a830d0,Fuddlewuddle Lion,HUGE,69.0,Out of stock,17.0,9.0,2024/01/09 16:22:50
bb306aa6-1921-4997-a319-5fbab24d5fd7,a6257e27-5690-4f8d-a58a-24b0e8a830d0,Fuddlewuddle Lion,LARGE,50.0,More on the way,12.0,6.0,2024/01/09 16:22:50
fbad5422-2c80-4bb2-80e8-223828e9e136,a6257e27-5690-4f8d-a58a-24b0e8a830d0,Fuddlewuddle Lion,MEDIUM,30.0,In Stock,9.0,5.0,2024/01/09 16:22:50
b3ab4acf-8d9b-4776-8082-8a22e07b2260,28c02ab9-805c-4072-a0eb-69ae64ecd9ac,Bartholomew Bear,REALLY BIG,140.0,In Stock,22.0,13.0,2024/01/09 16:22:53
ab3e089e-ad93-410e-a1fe-958efdeef22e,28c02ab9-805c-4072-a0eb-69ae64ecd9ac,Bartholomew Bear,HUGE,55.0,In Stock,19.0,7.0,2024/01/09 16:22:53
11cdceae-2f79-4118-a36f-723f2e3691a6,28c02ab9-805c-4072-a0eb-69ae64ecd9ac,Bartholomew Bear,LARGE,40.0,In Stock,14.0,7.0,2024/01/09 16:22:53
5ac09288-df89-4224-9262-3201ad89a8ed,28c02ab9-805c-4072-a0eb-69ae64ecd9ac,Bartholomew Bear,MEDIUM,28.0,More on the way,11.0,5.0,2024/01/09 16:22:53
103b97fe-25ad-446a-a26c-d10af591fcb9,28c02ab9-805c-4072-a0eb-69ae64ecd9ac,Bartholomew Bear,TINY,18.5,In Stock,6.0,3.0,2024/01/09 16:22:53
dd388578-4ce0-4ac8-9134-23fed42898fb,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:22:55
dd4cbabf-f8ca-4514-8e67-5ac088907f60,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,REALLY BIG,125.0,In Stock,26.0,11.0,2024/01/09 16:22:55
698237ce-c7cc-4db5-8943-3b117ddbf8cc,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/09 16:22:55
dba211b5-a61f-438b-9fac-a66f585c2524,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,LARGE,43.0,Out of stock,14.0,6.0,2024/01/09 16:22:55
9bea1ad9-69cf-4964-b76e-a265bf3e0c17,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:22:55
965d1011-f20b-4785-b513-dc149a14d2a5,2918d551-101f-4acc-b77e-98d1804cc99d,Bashful Silver Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:22:55
7f679743-e802-4a6f-bf20-8baf5bbb70fc,33d6d0fd-64bb-4f69-9900-b0fd14d48fd3,Bashful Silver Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:57
231f65c6-c3ea-4c23-879a-0f443589d925,187b3e23-cd8f-4809-8ec9-b5ee956ce521,Bashful Silver Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:22:59
376fbb84-ec59-44a4-b3ff-90aab59408a9,cc33bba0-11b6-4fa4-93ed-7617e8fdcf10,Bashful Silver Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:01
497f0264-2768-42b9-b435-c32a12feb9af,1c9d3cd6-e339-44cb-8d4b-cd4681d5929f,Personalised Bashful Silver Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/09 16:23:03
c57f5908-f4e7-4121-a6d6-7e218652ed1c,da96e67e-a8d7-46b4-b701-58be00adee75,Bashful Cottontail Bunny,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:23:06
508499a4-a177-4391-a0c2-8ac7eacd55df,da96e67e-a8d7-46b4-b701-58be00adee75,Bashful Cottontail Bunny,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/09 16:23:06
3257eca6-2868-4ff9-b3cb-6eda28b9c1af,da96e67e-a8d7-46b4-b701-58be00adee75,Bashful Cottontail Bunny,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:23:06
43d8fa0d-2514-4e73-9a31-f5e39e1789c7,da96e67e-a8d7-46b4-b701-58be00adee75,Bashful Cottontail Bunny,SMALL,17.5,Out of stock,7.0,4.0,2024/01/09 16:23:06
eb8c1ed1-6edd-40c6-a9d6-96c94f6d3848,2090c0c9-8bd0-4baa-96ea-d5804ad1b579,Blossom Cream Bunny,LARGE,43.0,Out of stock,14.0,6.0,2024/01/09 16:23:08
670c4cc9-6618-4967-acd6-d5e45f45d7a2,2090c0c9-8bd0-4baa-96ea-d5804ad1b579,Blossom Cream Bunny,MEDIUM,28.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/09 16:23:08
ab58d627-8cd3-430a-966e-bf9bf6027513,2090c0c9-8bd0-4baa-96ea-d5804ad1b579,Blossom Cream Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:23:08
b609f442-cadf-425e-88b5-891edeb8ef93,90f37dcf-242f-4d04-97ca-2c7d8d5660c4,Bashful Cottontail Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:10
5de0820f-8092-4532-af68-1ca825377b0f,c69c6a78-2b3a-4a69-96b1-1ae517706f85,Bashful Cottontail Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:11
30256c84-95c3-471a-b7e1-fc5d56c66c0b,a071af4a-4082-4c0f-bc84-64ed445d486c,Bashful Cottontail Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:13
c9554f3d-72e9-4391-9257-26be799c05bc,a94bf65e-7775-46d5-8ca7-c0d11ca98c11,Personalised Bashful Cottontail Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/09 16:23:15
86d032dd-e991-4beb-b50a-922140b59c48,4bab2e1b-ed2b-47da-9388-6485451e4a6f,Bashful Monkey Soother,ONE SIZE,25.0,In Stock,13.0,13.0,2024/01/09 16:23:17
2edcd0f8-6ce8-4b38-9c67-6f9a8529f5ac,dc795114-8398-41ed-a871-df29b72c8fbd,Bashful Black & Cream Puppy,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:23:19
ea17c039-a71d-4d72-b5f6-7c48b5231069,dc795114-8398-41ed-a871-df29b72c8fbd,Bashful Black & Cream Puppy,MEDIUM,28.0,In Stock,12.0,5.0,2024/01/09 16:23:19
fd12ef23-0aa9-46fb-b3bb-62dfb30a0575,dc795114-8398-41ed-a871-df29b72c8fbd,Bashful Black & Cream Puppy,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:23:19
8a542ea6-60fe-4a74-8249-1f8d662aa99e,c876890f-723b-4c9a-b400-338eddc54db4,Bashful Black & Cream Puppy with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:21
48453504-c71a-48b8-8048-d4fd289dc672,06dceacc-2924-4d8f-8d90-379a0ecd04b9,Bashful Blue Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:23
4adb1609-5ca6-45d7-aa17-eb2e3f32b8ea,aab93ec9-ad72-4160-bc14-d689a7511865,Bashful Pink Bunny with Personalised Cream Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:25
e7d3e531-3aa0-4df2-a8b3-7757412ef2f3,bead7627-33a0-44b2-b811-85eb6d66df22,Bashful Black & Cream Puppy with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:27
3ad83f99-acc6-4a00-be03-0f5a5af733bf,0723c5ff-f211-405f-b6d1-df53a9553110,Bashful Blue Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:29
e767eed9-06fd-4811-8396-40bcd4296dd4,07995ab8-e4d9-4964-abd1-cbc340501c69,Bashful Pink Bunny with Personalised Navy Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:31
afea80a4-f200-422f-99eb-1e29989c821b,fd8bdfe7-5851-4b32-ba79-08c72507d01b,Bashful Black & Cream Puppy with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:33
13b28a2c-3c3a-495e-8e6a-48a5989bc890,2d969d23-e267-47d5-b6bc-1d9ec7a5a9ab,Bashful Blue Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:35
4e9a5d82-57d6-4947-b2c3-fbe47167e1a8,91464298-6405-4a9a-98e1-bde2b4f0608b,Bashful Pink Bunny with Personalised Red Jumper,MEDIUM,38.0,In Stock,12.0,5.0,2024/01/09 16:23:38
8ea9f3e8-f19d-4651-99d7-fc334b879df3,98f08259-f1ee-4fb9-bfa3-571e617525dd,Personalised Bashful Blue Bunny Medium,MEDIUM,34.0,In Stock,12.0,5.0,2024/01/09 16:23:40
0bf6d7b7-6276-45a7-9c68-66685d970647,19032356-32e5-4191-adbe-d290a7020936,Bashful Pink Bunny Rattle,SMALL,15.0,In Stock,7.0,4.0,2024/01/09 16:23:41
7d9f47d8-984e-4db6-9d33-f36e6b4ac6b4,e526f19a-5ea4-4862-90bc-c5476b5aed43,Bashful Pink Bunny Soother,ONE SIZE,25.0,In Stock,13.0,13.0,2024/01/09 16:23:43
e0cc3f8d-ef99-4bd8-bc4b-cf2fc06b1f6a,7e7620ba-5faf-4ae9-8a28-433a733ad35c,Personalised Bashful Cream Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/09 16:23:45
28cd69b5-775e-45aa-b1e1-43dc1792860f,4a29b566-9f54-46db-bfbe-ab29f6ba307d,Edward Bear,MEDIUM,30.0,In Stock,13.0,6.0,2024/01/09 16:23:47
ef6dce4b-d402-4f04-b5d9-e8842150d64d,4a29b566-9f54-46db-bfbe-ab29f6ba307d,Edward Bear,SMALL,23.0,Out of stock,10.0,5.0,2024/01/09 16:23:47
a8fb88fc-dee6-44ab-ba17-6763d98b0520,66c5abee-b6c2-4f10-b6a1-71e77e8663af,Personalised Bashful Beige Bunny Huge,HUGE,86.0,In Stock,20.0,8.0,2024/01/09 16:23:49
9a0320ed-22d3-4e82-9f79-0e1e015a3011,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,VERY BIG,275.0,In Stock,43.0,18.0,2024/01/09 16:23:51
